profile_url,first_name,last_name,lineage_json,photo_url
https://www.bjjheroes.com/?p=13498,Adele,Fornarino,"[{""name"": ""Carlos Gracie"", ""url"": ""/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Carlos Gracie Junior"", ""url"": ""/?p=297""}, {""name"": ""Jean Jacques Machado"", ""url"": ""/?p=88""}, {""name"": ""Rigan Machado"", ""url"": ""https://www.bjjheroes.com/?p=1817""}, {""name"": ""John Will"", ""url"": ""https://www.bjjheroes.com/?p=705""}, {""name"": ""David Hart"", ""url"": """"}, {""name"": ""Adele Fornarino"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2023/08/AdeleFornarino.jpg
https://www.bjjheroes.com/?p=699,Adriana,Martins,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""/?p=44""}, {""name"": ""Rolls Gracie"", ""url"": ""/?p=27""}, {""name"": ""Romero Cavalcanti"", ""url"": ""/?p=355""}, {""name"": ""Otavio Couto"", ""url"": ""/?p=579""}, {""name"": ""Adriana Martins Pinto"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2010/10/dri-martins.jpg
https://www.bjjheroes.com/?p=1116,Adriano,Martins,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-gracie-sr-profile""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/helio-gracie""}, {""name"": ""Royler Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/royler-gracie-facts-and-bio""}, {""name"": ""Rolker Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/rolker-gracie""}, {""name"": ""Guto Monteiro"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/guto-monteiro""}, {""name"": ""Cristiano Carioca"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/cristiano-carioca""}, {""name"": ""Adriano Martins"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2014/06/Adriano-Martins1.jpg
https://www.bjjheroes.com/?p=909,Adriano,Silva,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-gracie-sr-profile""}, {""name"": ""George Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/george-gracie-facts-and-bio""}, {""name"": ""Octávio de Almeida Senior"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/octavio-de-almeida-senior""}, {""name"": ""Octávio de Almeida Junior"", ""url"": """"}, {""name"": ""Adriano Silva"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2014/06/Adriano-Silva1.jpg
https://www.bjjheroes.com/?p=4328,AJ,Agazarm,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie Sr."", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Carlos Gracie Junior"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-carlinhos-gracie-jr""}, {""name"": ""Eduardo de Lima)"", ""url"": """"}, {""name"": ""AJ Agazarm"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2018/07/AJAgazarm.jpg
https://www.bjjheroes.com/?p=2189,Alan,Belcher,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie Sr."", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-gracie-sr-profile""}, {""name"": ""Carlos Gracie Junior"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-carlinhos-gracie-jr""}, {""name"": ""Helio Soneca"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/helio-soneca-moreira""}, {""name"": ""Alan Belcher"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2012/08/Alan-Belcher.jpg
https://www.bjjheroes.com/?p=289,Alan,do Nascimento,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""/?p=44""}, {""name"": ""Rolls Gracie"", ""url"": ""/?p=27""}, {""name"": ""Romero Cavalcanti"", ""url"": ""/?p=355""}, {""name"": ""Ricardo Vieira"", ""url"": ""/?p=338""}, {""name"": ""Alan Finfou"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2014/06/Alan-Findou.jpg
https://www.bjjheroes.com/?p=2583,Alan,Moraes,"[{""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Carlson Gracie"", ""url"": ""https://www.bjjheroes.com/?p=22""}, {""name"": ""Carlson Gracie Júnior"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlson-gracie-junior""}, {""name"": ""Alan Moraes"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2013/05/Alan-Moraes1.jpg
https://www.bjjheroes.com/?p=12235,Alan,Sanchez,"[{""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Hélio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Carlos Gracie Júnior"", ""url"": ""https://www.bjjheroes.com/?p=297""}, {""name"": ""Jean Jaques Machado"", ""url"": ""https://www.bjjheroes.com/?p=88""}, {""name"": ""Eddie Bravo"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/eddie-bravo""}, {""name"": ""Denny Prokopos"", ""url"": """"}, {""name"": ""Adam Sachnoff"", ""url"": """"}, {""name"": ""Alan Sanchez"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2021/07/AlanSanchez.jpg
https://www.bjjheroes.com/?p=696,Alberto,Carmona,"[{""name"": ""M. Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""/?p=36""}, {""name"": ""Helio G"", ""url"": ""/?p=44""}, {""name"": ""Rolls G."", ""url"": ""/?p=27""}, {""name"": ""R. Cavalcanti"", ""url"": ""/?p=355""}, {""name"": ""Otavio Couto"", ""url"": ""/?p=579""}, {""name"": ""Alberto Carmona"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2010/10/Beto-Carmona2.jpg
https://www.bjjheroes.com/?p=2611,Alberto,Crane,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie Sr."", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Carlos Gracie Junior"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-carlinhos-gracie-jr""}, {""name"": ""Vinicius Magalhães"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/vinicius-draculino-magalhaes-wiki-bio""}, {""name"": ""Alberto Crane"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2013/06/crane.jpg
https://www.bjjheroes.com/?p=9876,Alef,Brito,"[{""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Reyson Gracie"", ""url"": ""https://www.bjjheroes.com/?p=2003""}, {""name"": ""Luiz Façanha"", ""url"": """"}, {""name"": ""Cássio Façanha"", ""url"": """"}, {""name"": ""Ricardo Candido"", ""url"": """"}, {""name"": ""Marcos Santana"", ""url"": """"}, {""name"": ""Wellyton Menezes/Rildo Paiva"", ""url"": """"}, {""name"": ""Alef Brito"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2019/04/AlefBrito.jpg
https://www.bjjheroes.com/?p=7660,Alex,Martins,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Royler Gracie"", ""url"": ""https://www.bjjheroes.com/?p=515""}, {""name"": ""Junior Cardoso"", ""url"": """"}, {""name"": ""Alex Martins"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2017/02/Alex-Martins-1.jpg
https://www.bjjheroes.com/?p=11746,Alex,Munis,"[{""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Rolls Gracie"", ""url"": ""https://www.bjjheroes.com/?p=27""}, {""name"": ""Romero Cavalcanti"", ""url"": ""https://www.bjjheroes.com/?p=355""}, {""name"": ""Fábio Gurgel"", ""url"": ""https://www.bjjheroes.com/?p=322""}, {""name"": ""Isaque Bahiense"", ""url"": ""https://www.bjjheroes.com/?p=7552""}, {""name"": ""Alex Munis"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2020/11/AlexMunis.jpg
https://www.bjjheroes.com/?p=13084,Alex,Nguyen,"[{""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Rickson Gracie"", ""url"": ""https://www.bjjheroes.com/?p=67""}, {""name"": ""Marcelo Behring"", ""url"": ""https://www.bjjheroes.com/?p=739""}, {""name"": ""Mario Yamasaki"", ""url"": """"}, {""name"": ""David Jacobs"", ""url"": ""https://www.bjjheroes.com/?p=9037""}, {""name"": ""Greg Souders"", ""url"": ""https://www.bjjheroes.com/?p=13493""}, {""name"": ""Alex Nguyen"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2022/11/AlexNguyen.jpg
https://www.bjjheroes.com/?p=1131,Alessandra,Vieira,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie Sr"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-gracie-sr-profile""}, {""name"": ""Robson Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/robson-gracie""}, {""name"": ""Aloísio Silva"", ""url"": """"}, {""name"": ""Leka Vieira"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2014/07/Leka-Vieira.jpg
https://www.bjjheroes.com/?p=1757,Alexander,Trans,"[{""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-gracie-sr-profile""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/helio-gracie""}, {""name"": ""Rolls Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/rolls-gracie-profile""}, {""name"": ""Romero Cavalcanti"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/romero-jacare-cavalcanti-wiki""}, {""name"": ""Leonardo Vieira"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/leo-vieira-facts-and-bio""}, {""name"": ""Alexander Trans"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2018/07/AlexanderTrans.jpg
https://www.bjjheroes.com/?p=1567,Alessandro,Capodeferro,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-gracie-sr-profile""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/helio-gracie""}, {""name"": ""Rickson Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/rickson-gracie-facts-and-bio""}, {""name"": ""Marcelo Behring"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/marcelo-behring""}, {""name"": ""Waldomiro Perez"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/waldomiro-perez-jr""}, {""name"": ""Roberto Godoi"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/roberto-godoi""}, {""name"": ""Marco Barbosa"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/marco-barbosa-facts-and-bio""}, {""name"": ""Mario Dias"", ""url"": """"}, {""name"": ""Alessandro Capodeferro"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2011/10/Capodeferro.jpg
https://www.bjjheroes.com/?p=13533,Alehander,Mariano,"[{""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Reyson Gracie"", ""url"": ""https://www.bjjheroes.com/?p=2003""}, {""name"": ""Osvaldo Alves"", ""url"": ""https://www.bjjheroes.com/?p=524""}, {""name"": ""Luis Dagmar"", ""url"": """"}, {""name"": ""André Galvão"", ""url"": ""https://www.bjjheroes.com/?p=144""}, {""name"": ""Alehander Mariano"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2023/09/AlehanderMariano.jpg
https://www.bjjheroes.com/?p=9166,Alexandre,Barauna,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Carlson Gracie"", ""url"": ""https://www.bjjheroes.com/?p=22""}, {""name"": ""Ricardo De La Riva"", ""url"": ""https://www.bjjheroes.com/?p=361""}, {""name"": ""Alexandre Baraúna"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2018/09/AlexandreBarauna.jpg
https://www.bjjheroes.com/?p=9312,Alexandre,Cavaliere,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Hélio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Carlos Gracie Jr"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-carlinhos-gracie-jr""}, {""name"": ""Roberto Correa"", ""url"": ""https://www.bjjheroes.com/?p=553""}, {""name"": ""Alexandre Cavaliere"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2018/11/AlexandreCavaliere.jpg
https://www.bjjheroes.com/?p=449,Alexandre,de Souza,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-gracie-sr-profile""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Crolin Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/crolin-gracie""}, {""name"": ""Alexandre de Souza"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2014/06/Alexandre-de-Souza1.jpg
https://www.bjjheroes.com/?p=474,Alexandre,Ceconi,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie"", ""url"": ""/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Rilion Gracie"", ""url"": ""/?p=1488""}, {""name"": ""Alexandro Ceconi"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2010/05/Alexandro-Ceconi.jpg
https://www.bjjheroes.com/?p=727,Alexandre,de Freitas,"[{""name"": ""Mitsuyo Maeda"", ""url"": """"}, {""name"": ""Carlos Gracie Sr."", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Carlos Gracie Junior"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-carlinhos-gracie-jr""}, {""name"": ""Alexandre de Freitas"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2014/06/Alexandre-Soca.jpg
https://www.bjjheroes.com/?p=9793,Alexandre,Jesus,"[{""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/carlos-gracie-sr-profile""}, {""name"": ""Reyson Gracie"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/reyson-gracie""}, {""name"": ""Osvaldo Alves"", ""url"": ""https://www.bjjheroes.com/bjj-fighters/osvaldo-alves-facts-and-bio""}, {""name"": ""Sergio Lisboa"", ""url"": """"}, {""name"": ""Erivaldo Junior"", ""url"": """"}, {""name"": ""Claudio Calasans"", ""url"": ""https://www.bjjheroes.com/?p=410""}, {""name"": ""Alexandre de Jesus"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2019/03/AlexandreJesus.jpg
https://www.bjjheroes.com/?p=14205,Alexandre,Manara,"[{""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Carlson Gracie"", ""url"": ""https://www.bjjheroes.com/?p=22""}, {""name"": ""Orlando Saraiva"", ""url"": """"}, {""name"": ""Alexandre Manara (father)"", ""url"": """"}, {""name"": ""Alexandre Manara"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2025/03/AlexandreManara.jpg
https://www.bjjheroes.com/?p=9407,Alexandre,Molinaro,"[{""name"": ""Carlos Gracie"", ""url"": ""https://www.bjjheroes.com/?p=36""}, {""name"": ""Helio Gracie"", ""url"": ""https://www.bjjheroes.com/?p=44""}, {""name"": ""Carlson Gracie"", ""url"": ""https://www.bjjheroes.com/?p=22""}, {""name"": ""Carlson Gracie Jr"", ""url"": ""https://www.bjjheroes.com/?p=5998""}, {""name"": ""André Vasconcelos"", ""url"": """"}, {""name"": ""Alexandre Molinaro"", ""url"": """"}]",https://www.bjjheroes.com/wp-content/uploads/2018/12/AlexandreMolinaro.jpg
